tiempo;spot 1 ;spot 2;spot 3;spot 4;term 1;term 2;term 3;term 4
7282,06;0;0;0;0;28,4;30,2;25,2;26,4
7282,66;0;0;0;0;28,5;30,2;25,2;26,5
7283,26;0;0;0;0;28,4;30,2;25,2;26,4
7283,86;0;0;0;0;28,4;30,2;25,2;26,4
7284,46;0;0;0;0;28,4;30,2;25,2;26,4
7285,06;0;0;0;0;28,4;30,2;25,2;26,4
7285,66;0;0;0;0;28,4;30,2;25,2;26,4
7286,26;0;0;0;0;28,4;30,2;25,2;26,4
7286,86;0;0;0;0;28,4;30,2;25,2;26,4
7287,46;0;0;0;0;28,4;30,2;25,2;26,4
7288,06;0;0;0;0;28,4;30,1;25,2;26,4
7288,66;0;0;0;0;28,4;30,2;25,2;26,4
7289,26;0;0;0;0;28,4;30,2;25,2;26,4
7289,86;0;0;0;0;28,4;30,2;25,2;26,4
7290,46;0;0;0;0;28,4;30,1;25,2;26,4
7291,06;0;0;0;0;28,4;30,1;25,2;26,4
7291,66;0;0;0;0;28,4;30,2;25,2;26,4
7292,26;0;0;0;0;28,4;30,1;25,2;26,4
7292,86;0;0;0;0;28,4;30,1;25,2;26,4
7293,46;0;0;0;0;28,4;30,2;25,2;26,4
7294,06;0;0;0;0;28,4;30,1;25,2;26,4
7294,66;0;0;0;0;28,4;30,1;25,2;26,4
7295,26;0;0;0;0;28,4;30,2;25,2;26,4
7295,86;0;0;0;0;28,4;30,2;25,2;26,4
7296,46;0;0;0;0;28,5;30,2;25,2;26,4
7297,06;0;0;0;0;28,4;30,1;25,2;26,4
7297,66;0;0;0;0;28,5;30,2;25,2;26,4
7298,26;0;0;0;0;28,5;30,1;25,2;26,5
7298,86;0;0;0;0;28,4;30,1;25,2;26,4
7299,46;0;0;0;0;28,4;30,1;25,2;26,4
7300,06;0;0;0;0;28,4;30,2;25,2;26,4
7300,66;0;0;0;0;28,5;30,2;25,2;26,4
7301,26;0;0;0;0;28,4;30,1;25,2;26,4
7301,86;0;0;0;0;28,4;30,2;25,2;26,4
7302,46;0;0;0;0;28,4;30,1;25,2;26,4
7303,06;0;0;0;0;28,4;30,1;25,2;26,4
7303,66;0;0;0;0;28,4;30,2;25,2;26,4
7304,26;0;0;0;0;28,4;30,1;25,2;26,4
7304,86;0;0;0;0;28,4;30,2;25,1;26,4
7305,46;0;0;0;0;28,4;30,1;25,2;26,4
7306,06;0;0;0;0;28,4;30,1;25,2;26,4
7306,66;0;0;0;0;28,4;30,2;25,2;26,4
7307,26;0;0;0;0;28,4;30,1;25,2;26,4
7307,86;0;0;0;0;28,5;30,2;25,1;26,4
7308,46;0;0;0;0;28,4;30,1;25,2;26,4
7309,06;0;0;0;0;28,4;30,2;25,2;26,4
7309,66;0;0;0;0;28,5;30,2;25,1;26,4
7310,26;0;0;0;0;28,4;30,1;25,2;26,4
7310,86;0;0;0;0;28,4;30,1;25,2;26,4
7311,46;0;0;0;0;28,4;30,1;25,2;26,4
7312,06;0;0;0;0;28,4;30,1;25,2;26,4
7312,66;0;0;0;0;28,4;30,1;25,1;26,4
7313,26;0;0;0;0;28,4;30,1;25,2;26,4
7313,86;0;0;0;0;28,4;30,2;25,2;26,4
7314,46;0;0;0;0;28,4;30,1;25,2;26,4
7315,06;0;0;0;0;28,4;30,2;25,2;26,4
7315,66;0;0;0;0;28,4;30,2;25,2;26,4
7316,26;0;0;0;0;28,4;30,1;25,1;26,4
7316,86;0;0;0;0;28,4;30,1;25,2;26,4
7317,46;0;0;0;0;28,4;30,1;25,1;26,4
7318,06;0;0;0;0;28,4;30,1;25,1;26,4
7318,66;0;0;0;0;28,4;30,1;25,2;26,4
7319,26;0;0;0;0;28,4;30,2;25,2;26,4
7319,86;0;0;0;0;28,4;30,1;25,2;26,4
7320,46;0;0;0;0;28,4;30,1;25,1;26,4
7321,06;0;0;0;0;28,4;30,1;25,1;26,4
7321,66;0;0;0;0;28,4;30,1;25,2;26,4
7322,26;0;0;0;0;28,4;30,1;25,2;26,4
7322,86;0;0;0;0;28,4;30,1;25,1;26,4
7323,46;0;0;0;0;28,4;30,1;25,2;26,4
7324,06;0;0;0;0;28,4;30,1;25,2;26,4
7324,66;0;0;0;0;28,4;30,1;25,1;26,4
7325,26;0;0;0;0;28,4;30,1;25,2;26,4
7325,86;0;0;0;0;28,4;30,1;25,2;26,4
7326,46;0;0;0;0;28,4;30,1;25,2;26,4
7327,06;0;0;0;0;28,3;30,1;25,1;26,4
7327,66;0;0;0;0;28,4;30,1;25,2;26,4
7328,26;0;0;0;0;28,3;30,1;25,2;26,4
7328,86;0;0;0;0;28,3;30,1;25,2;26,4
7329,46;0;0;0;0;28,4;30,1;25,2;26,4
7330,06;0;0;0;0;28,3;30,1;25,2;26,4
7330,66;0;0;0;0;28,3;30,1;25,1;26,3
7331,26;0;0;0;0;28,3;30,1;25,2;26,4
7331,86;0;0;0;0;28,3;30,1;25,2;26,4
7332,46;0;0;0;0;28,3;30;25,2;26,4
7333,06;0;0;0;0;28,3;30,1;25,2;26,3
7333,66;0;0;0;0;28,4;30,1;25,2;26,3
7334,26;0;0;0;0;28,3;30,1;25,2;26,4
7334,86;0;0;0;0;28,3;30,1;25,2;26,4
7335,46;0;0;0;0;28,3;30;25,2;26,4
7336,06;0;0;0;0;28,3;30,1;25,2;26,4
7336,66;0;0;0;0;28,3;30;25,1;26,3
7337,26;0;0;0;0;28,4;30,1;25,2;26,4
7337,86;0;0;0;0;28,3;30;25,1;26,4
7338,46;0;0;0;0;28,3;30,1;25,2;26,4
7339,06;0;0;0;0;28,3;30;25,1;26,4
7339,66;0;0;0;0;28,3;30;25,1;26,4
7340,26;0;0;0;0;28,3;30;25,1;26,4
7340,86;0;0;0;0;28,4;30,1;25,2;26,4
7341,46;0;0;0;0;28,3;30,1;25,2;26,4
7342,06;0;0;0;0;28,3;30;25,2;26,4
7342,66;0;0;0;0;28,3;30;25,2;26,4
7343,26;0;0;0;0;28,4;30,1;25,2;26,4
7343,86;0;0;0;0;28,3;30;25,1;26,4
7344,46;0;0;0;0;28,3;30,1;25,2;26,4
7345,06;0;0;0;0;28,4;30;25,1;26,4
7345,66;0;0;0;0;28,4;30;25,2;26,4
7346,26;0;0;0;0;28,3;30;25,2;26,4
7346,86;0;0;0;0;28,2;30,1;25,1;26,4
7347,46;0;0;0;0;28,3;30;25,2;26,4
7348,06;0;0;0;0;28,2;30;25,2;26,4
7348,66;0;0;0;0;28,3;30,1;25,1;26,4
7349,26;0;0;0;0;28,4;30;25,1;26,4
7349,86;0;0;0;0;28,2;30,1;25,2;26,3
7350,46;0;0;0;0;28,3;30,1;25,1;26,3
7351,06;0;0;0;0;28,4;30;25,1;26,4
7351,66;0;0;0;0;28,4;30;25,2;26,3
7352,26;0;0;0;0;28,3;30,1;25,2;26,4
7352,86;0;0;0;0;28,2;30,1;25,2;26,4
7353,46;0;0;0;0;28,3;30,1;25,2;26,4
7354,06;0;0;0;0;28,3;30,1;25,1;26,4
7354,66;0;0;0;0;28,4;30;25,2;26,4
7355,26;0;0;0;0;28,3;30;25,1;26,4
7355,86;0;0;0;0;28,4;30;25,1;26,3
7356,46;0;0;0;0;28,4;30;25,1;26,3
7357,06;0;0;0;0;28,3;30,1;25,2;26,3
7357,66;0;0;0;0;28,3;30,1;25,2;26,3
7358,26;0;0;0;0;28,3;30,1;25,2;26,3
7358,86;0;0;0;0;28,4;30,1;25,2;26,4
7359,46;0;0;0;0;28,3;30;25,1;26,4
7360,06;0;0;0;0;28,3;30,1;25,2;26,3
7360,66;0;0;0;0;28,3;30;25,2;26,4
7361,26;0;0;0;0;28,3;30;25,2;26,3
7361,86;0;0;0;0;28,3;30;25,2;26,4
7362,46;0;0;0;0;28,3;30;25,2;26,4
7363,06;0;0;0;0;28,3;30;25,1;26,3
7363,66;0;0;0;0;28,3;30;25,2;26,4
7364,26;0;0;0;0;28,3;30;25,2;26,4
7364,86;0;0;0;0;28,3;30;25,1;26,3
7365,46;0;0;0;0;28,3;30;25,2;26,4
7366,06;0;0;0;0;28,3;30;25,2;26,4
7366,66;0;0;0;0;28,3;30;25,2;26,3
7367,26;0;0;0;0;28,3;30;25,2;26,3
7367,86;0;0;0;0;28,3;30;25,1;26,3
7368,46;0;0;0;0;28,3;30;25,1;26,3
7369,06;0;0;0;0;28,3;30;25,2;26,4
7369,66;0;0;0;0;28,3;30;25,2;26,3
7370,26;0;0;0;0;28,3;30;25,2;26,4
7370,86;0;0;0;0;28,3;30;25,2;26,3
7371,46;0;0;0;0;28,2;30;25,1;26,3
7372,06;0;0;0;0;28,2;30;25,2;26,3
7372,66;0;0;0;0;28,3;30;25,2;26,3
7373,26;0;0;0;0;28,3;30;25,1;26,4
7373,86;0;0;0;0;28,3;30;25,1;26,3
7374,46;0;0;0;0;28,3;30;25,1;26,4
7375,06;0;0;0;0;28,2;30,1;25,2;26,4
7375,66;0;0;0;0;28,3;30;25,1;26,3
7376,26;0;0;0;0;28,3;30;25,2;26,3
7376,86;0;0;0;0;28,3;30;25,2;26,3
7377,46;0;0;0;0;28,2;30;25,1;26,3
7378,06;0;0;0;0;28,2;30;25,1;26,3
7378,66;0;0;0;0;28,3;30;25,1;26,3
7379,26;0;0;0;0;28,3;30;25,2;26,4
7379,86;0;0;0;0;28,2;30;25,1;26,3
7380,46;0;0;0;0;28,3;29,9;25,1;26,4
7381,06;0;0;0;0;28,3;30;25,2;26,3
7381,66;0;0;0;0;28,2;30;25,2;26,3
7382,26;0;0;0;0;28,2;30;25,2;26,4
7382,86;0;0;0;0;28,2;30;25,2;26,3
7383,46;0;0;0;0;28,2;30;25,1;26,4
7384,06;0;0;0;0;28,2;30;25,2;26,3
7384,66;0;0;0;0;28,3;30;25,1;26,4
7385,26;0;0;0;0;28,3;30;25,2;26,3
7385,86;0;0;0;0;28,2;30;25,2;26,3
7386,46;0;0;0;0;28,3;30;25,2;26,4
7387,06;0;0;0;0;28,2;30;25,2;26,3
7387,66;0;0;0;0;28,2;30;25,1;26,4
7388,26;0;0;0;0;28,2;30;25,1;26,3
7388,86;0;0;0;0;28,3;30;25,1;26,3
7389,46;0;0;0;0;28,3;30;25,1;26,4
7390,06;0;0;0;0;28,2;30;25,2;26,3
7390,66;0;0;0;0;28,2;30;25,1;26,3
7391,26;0;0;0;0;28,2;30;25,1;26,4
7391,86;0;0;0;0;28,3;30;25,2;26,3
7392,46;0;0;0;0;28,2;29,9;25,1;26,3
7393,06;0;0;0;0;28,2;30;25,2;26,4
7393,66;0;0;0;0;28,2;30;25,2;26,3
7394,26;0;0;0;0;28,2;30;25,1;26,3
7394,86;0;0;0;0;28,2;30;25,2;26,3
7395,46;0;0;0;0;28,2;30;25,2;26,3
7396,06;0;0;0;0;28,2;30;25,1;26,4
7396,66;0;0;0;0;28,3;30;25,2;26,3
7397,26;0;0;0;0;28,2;30;25,2;26,3
7397,86;0;0;0;0;28,2;30;25,1;26,4
7398,46;0;0;0;0;28,3;29,9;25,2;26,3
7399,06;0;0;0;0;28,2;29,9;25,2;26,3
7399,66;0;0;0;0;28,2;30;25,2;26,3
7400,26;0;0;0;0;28,3;30;25,2;26,3
7400,86;0;0;0;0;28,2;29,9;25,2;26,3
7401,46;0;0;0;0;28,3;29,9;25,2;26,3
7402,06;0;0;0;0;28,2;29,9;25,2;26,3
7402,66;0;0;0;0;28,2;30;25,2;26,4
7403,26;0;0;0;0;28,3;30;25,2;26,3
7403,86;0;0;0;0;28,2;29,9;25,2;26,3
7404,46;0;0;0;0;28,2;29,9;25,1;26,3
7405,06;0;0;0;0;28,3;30;25,2;26,4
7405,66;0;0;0;0;28,2;29,9;25,1;26,3
7406,26;0;0;0;0;28,2;29,9;25,2;26,3
7406,86;0;0;0;0;28,2;30;25,2;26,3
7407,46;0;0;0;0;28,3;29,9;25,1;26,3
7408,06;0;0;0;0;28,2;29,9;25,1;26,3
7408,66;0;0;0;0;28,2;29,9;25,2;26,3
7409,26;0;0;0;0;28,2;29,9;25,2;26,3
7409,86;0;0;0;0;28,2;29,9;25,2;26,3
7410,46;0;0;0;0;28,2;29,9;25,2;26,3
7411,06;0;0;0;0;28,2;29,9;25,2;26,4
7411,66;0;0;0;0;28,2;29,9;25,2;26,3
7412,26;0;0;0;0;28,2;29,9;25,2;26,3
7412,86;0;0;0;0;28,2;29,9;25,1;26,3
7413,46;0;0;0;0;28,2;29,9;25,1;26,3
7414,06;0;0;0;0;28,2;29,9;25,2;26,3
7414,66;0;0;0;0;28,2;29,9;25,1;26,3
7415,26;0;0;0;0;28,2;30;25,2;26,3
7415,86;0;0;0;0;28,2;29,9;25,1;26,3
7416,46;0;0;0;0;28,2;29,9;25,1;26,3
7417,06;0;0;0;0;28,2;29,9;25,1;26,3
7417,66;0;0;0;0;28,2;29,9;25,2;26,3
7418,26;0;0;0;0;28,2;29,9;25,2;26,3
7418,86;0;0;0;0;28,1;29,9;25,1;26,3
7419,46;0;0;0;0;28,2;29,9;25,2;26,3
7420,06;0;0;0;0;28,2;29,8;25,1;26,3
7420,66;0;0;0;0;28,1;29,9;25,1;26,3
7421,26;0;0;0;0;28,2;29,9;25,1;26,3
7421,86;0;0;0;0;28,2;29,9;25,1;26,3
7422,46;0;0;0;0;28,3;29,9;25,2;26,3
7423,06;0;0;0;0;28,2;29,9;25,2;26,3
7423,66;0;0;0;0;28,2;29,9;25,2;26,3
7424,26;0;0;0;0;28,2;29,9;25,2;26,3
7424,86;0;0;0;0;28,1;29,9;25,1;26,3
7425,46;0;0;0;0;28,2;29,9;25,2;26,3
7426,06;0;0;0;0;28,2;30;25,2;26,3
7426,66;0;0;0;0;28,2;29,9;25,2;26,3
7427,26;0;0;0;0;28,1;30;25,1;26,3
7427,86;0;0;0;0;28,2;29,9;25,1;26,3
7428,46;0;0;0;0;28,2;30;25,2;26,3
7429,06;0;0;0;0;28,1;29,9;25,1;26,3
7429,66;0;0;0;0;28,1;29,9;25,1;26,3
7430,26;0;0;0;0;28,1;29,9;25,2;26,3
7430,86;0;0;0;0;28,2;29,9;25,2;26,3
7431,46;0;0;0;0;28,1;29,9;25,2;26,3
7432,06;0;0;0;0;28,1;29,9;25,1;26,3
7432,66;0;0;0;0;28,1;29,9;25,1;26,4
7433,26;0;0;0;0;28,1;29,9;25,2;26,3
7433,86;0;0;0;0;28,2;29,9;25,1;26,3
7434,46;0;0;0;0;28,2;29,9;25,1;26,3
7435,06;0;0;0;0;28,1;29,9;25,1;26,3
7435,66;0;0;0;0;28,2;29,9;25,1;26,3
7436,26;0;0;0;0;28,2;29,9;25,1;26,3
7436,86;0;0;0;0;28,2;29,9;25,1;26,3
7437,46;0;0;0;0;28,2;29,9;25,1;26,3
7438,06;0;0;0;0;28,2;29,9;25,1;26,3
7438,66;0;0;0;0;28,1;29,9;25,2;26,3
7439,26;0;0;0;0;28,2;29,9;25,1;26,3
7439,86;0;0;0;0;28,2;29,9;25,2;26,3
7440,46;0;0;0;0;28,2;29,9;25,2;26,3
7441,06;0;0;0;0;28,2;29,9;25,1;26,3
7441,66;0;0;0;0;28,1;29,8;25,1;26,3
7442,26;0;0;0;0;28,2;29,8;25,1;26,3
7442,86;0;0;0;0;28,1;29,9;25,1;26,3
7443,46;0;0;0;0;28,2;29,9;25,1;26,3
7444,06;0;0;0;0;28,1;29,9;25,2;26,3
7444,66;0;0;0;0;28,2;29,9;25,1;26,3
7445,26;0;0;0;0;28,1;29,9;25,2;26,3
7445,86;0;0;0;0;28,2;29,9;25,1;26,3
7446,46;0;0;0;0;28,2;29,8;25,1;26,2
7447,06;0;0;0;0;28,1;29,8;25,1;26,3
7447,66;0;0;0;0;28,2;29,9;25,2;26,3
7448,26;0;0;0;0;28,2;29,8;25,1;26,3
7448,86;0;0;0;0;28,2;29,9;25,1;26,3
7449,46;0;0;0;0;28,1;29,8;25,2;26,3
7450,06;0;0;0;0;28,2;29,8;25,1;26,3
7450,66;0;0;0;0;28,1;29,8;25,1;26,3
7451,26;0;0;0;0;28,1;29,9;25,1;26,3
7451,86;0;0;0;0;28,1;29,8;25,2;26,3
7452,46;0;0;0;0;28,1;29,8;25,1;26,3
7453,06;0;0;0;0;28,1;29,8;25,1;26,3
7453,66;0;0;0;0;28,2;29,8;25,1;26,3
7454,26;0;0;0;0;28,1;29,8;25,2;26,3
7454,86;0;0;0;0;28,1;29,8;25,1;26,3
7455,46;0;0;0;0;28,1;29,8;25,1;26,3
7456,06;0;0;0;0;28,1;29,8;25,2;26,3
7456,66;0;0;0;0;28,2;29,8;25,1;26,3
7457,26;0;0;0;0;28,1;29,8;25,1;26,3
7457,86;0;0;0;0;28,1;29,8;25,2;26,3
7458,46;0;0;0;0;28,1;29,9;25,1;26,3
7459,06;0;0;0;0;28,1;29,8;25,1;26,3
7459,66;0;0;0;0;28,1;29,8;25,2;26,2
7460,26;0;0;0;0;28,1;29,8;25,1;26,3
7460,86;0;0;0;0;28,1;29,8;25,1;26,3
7461,46;0;0;0;0;28,2;29,8;25,1;26,3
7462,06;0;0;0;0;28,1;29,8;25,1;26,3
7462,66;0;0;0;0;28,1;29,8;25,1;26,3
7463,26;0;0;0;0;28,1;29,9;25,1;26,3
7463,86;0;0;0;0;28,1;29,9;25,1;26,3
7464,46;0;0;0;0;28,2;29,8;25,1;26,3
7465,06;0;0;0;0;28,1;29,8;25,1;26,3
7465,66;0;0;0;0;28,1;29,8;25,2;26,3
7466,26;0;0;0;0;28,1;29,8;25,1;26,3
7466,86;0;0;0;0;28,1;29,8;25,1;26,3
7467,46;0;0;0;0;28;29,8;25,2;26,3
7468,06;0;0;0;0;28,2;29,8;25,2;26,3
7468,66;0;0;0;0;28,1;29,9;25,2;26,3
7469,26;0;0;0;0;28,1;29,8;25,1;26,3
7469,86;0;0;0;0;28,1;29,8;25,1;26,3
7470,46;0;0;0;0;28,1;29,9;25,2;26,3
7471,06;0;0;0;0;28,1;29,9;25,1;26,2
7471,66;0;0;0;0;28;29,8;25,1;26,3
7472,26;0;0;0;0;28;29,8;25,1;26,3
7472,86;0;0;0;0;28,1;29,8;25,1;26,3
7473,46;0;0;0;0;28,1;29,8;25,1;26,3
7474,06;0;0;0;0;28,1;29,8;25,1;26,3
7474,66;0;0;0;0;28,1;29,8;25,1;26,3
7475,26;0;0;0;0;28,1;29,8;25,2;26,3
7475,86;0;0;0;0;28,1;29,8;25,2;26,3
7476,46;0;0;0;0;28,1;29,8;25,1;26,3
7477,06;0;0;0;0;28,1;29,8;25,1;26,3
7477,66;0;0;0;0;28,1;29,8;25,1;26,3
7478,26;0;0;0;0;28,1;29,8;25,1;26,3
7478,86;0;0;0;0;28,1;29,8;25,1;26,3
7479,46;0;0;0;0;28,1;29,8;25,1;26,3
7480,06;0;0;0;0;28,1;29,8;25,1;26,2
7480,66;0;0;0;0;28,1;29,8;25,1;26,3
7481,26;0;0;0;0;28,1;29,8;25,1;26,3
7481,86;0;0;0;0;28,1;29,8;25,1;26,3
7482,46;0;0;0;0;28,1;29,8;25,1;26,2
7483,06;0;0;0;0;28,1;29,8;25,1;26,3
7483,66;0;0;0;0;28;29,8;25,1;26,2
7484,26;0;0;0;0;28,1;29,8;25,1;26,3
7484,86;0;0;0;0;28,1;29,8;25,1;26,2
7485,46;0;0;0;0;28,1;29,8;25,1;26,3
7486,06;0;0;0;0;28,1;29,8;25,1;26,3
7486,66;0;0;0;0;28,1;29,8;25,1;26,3
7487,26;0;0;0;0;28;29,8;25,1;26,3
7487,86;0;0;0;0;28,1;29,7;25,1;26,3
7488,46;0;0;0;0;28,1;29,8;25,1;26,3
7489,06;0;0;0;0;28,1;29,8;25,1;26,3
7489,66;0;0;0;0;28,1;29,8;25,1;26,3
7490,26;0;0;0;0;28,1;29,8;25,1;26,3
7490,86;0;0;0;0;28;29,8;25,1;26,3
7491,46;0;0;0;0;28;29,8;25,1;26,3
7492,06;0;0;0;0;28,1;29,8;25,1;26,2
7492,66;0;0;0;0;28,1;29,8;25,2;26,3
7493,26;0;0;0;0;28;29,7;25,1;26,3
7493,86;0;0;0;0;28;29,8;25,1;26,3
7494,46;0;0;0;0;28,1;29,7;25,1;26,2
7495,06;0;0;0;0;28,1;29,7;25,1;26,3
7495,66;0;0;0;0;28,1;29,8;25,1;26,3
7496,26;0;0;0;0;28,1;29,8;25,2;26,2
7496,86;0;0;0;0;28,1;29,7;25,1;26,3
7497,46;0;0;0;0;28,1;29,7;25,1;26,3
7498,06;0;0;0;0;28,1;29,7;25,1;26,3
7498,66;0;0;0;0;28,1;29,8;25,1;26,2
7499,26;0;0;0;0;28;29,7;25,1;26,3
7499,86;0;0;0;0;28;29,7;25,1;26,2
7500,46;0;0;0;0;28;29,8;25,1;26,2
7501,06;0;0;0;0;28;29,7;25,1;26,2
7501,66;0;0;0;0;28,1;29,8;25,1;26,3
7502,26;0;0;0;0;28;29,7;25,1;26,3
7502,86;0;0;0;0;28;29,7;25,1;26,3
7503,46;0;0;0;0;28,1;29,7;25,1;26,3
7504,06;0;0;0;0;28,1;29,8;25,1;26,3
7504,66;0;0;0;0;28;29,8;25,1;26,2
7505,26;0;0;0;0;28;29,8;25,1;26,3
7505,86;0;0;0;0;28;29,8;25,1;26,2
7506,46;0;0;0;0;28;29,8;25,1;26,2
7507,06;0;0;0;0;28;29,7;25,1;26,3
7507,66;0;0;0;0;28;29,8;25,1;26,3
7508,26;0;0;0;0;28;29,8;25,1;26,3
7508,86;0;0;0;0;28;29,8;25,1;26,3
7509,46;0;0;0;0;28;29,8;25,1;26,3
7510,06;0;0;0;0;28;29,8;25,1;26,3
7510,66;0;0;0;0;28;29,8;25,1;26,3
7511,26;0;0;0;0;28;29,8;25,1;26,3
7511,86;0;0;0;0;28;29,8;25,2;26,3
7512,46;0;0;0;0;28;29,8;25,1;26,2
7513,06;0;0;0;0;28;29,8;25,1;26,3
7513,66;0;0;0;0;28;29,7;25,1;26,3
7514,26;0;0;0;0;28;29,8;25,1;26,3
7514,86;0;0;0;0;28;29,8;25,1;26,3
7515,46;0;0;0;0;28;29,7;25,1;26,2
7516,06;0;0;0;0;28;29,7;25,1;26,3
7516,66;0;0;0;0;28,1;29,7;25,1;26,3
7517,26;0;0;0;0;28;29,8;25,1;26,2
7517,86;0;0;0;0;28;29,8;25,1;26,2
7518,46;0;0;0;0;28;29,7;25,1;26,2
7519,06;0;0;0;0;28,1;29,8;25,1;26,3
7519,66;0;0;0;0;28;29,7;25,1;26,2
7520,26;0;0;0;0;28;29,7;25,1;26,2
7520,86;0;0;0;0;28,1;29,7;25,1;26,2
7521,46;0;0;0;0;28;29,7;25,1;26,2
7522,06;0;0;0;0;28;29,7;25,1;26,2
7522,66;0;0;0;0;28;29,8;25,1;26,2
7523,26;0;0;0;0;28;29,7;25,1;26,2
7523,86;0;0;0;0;28;29,7;25,1;26,2
7524,46;0;0;0;0;28;29,7;25,1;26,2
7525,06;0;0;0;0;28,1;29,7;25,1;26,2
7525,66;0;0;0;0;28;29,7;25,1;26,3
7526,26;0;0;0;0;28;29,7;25,1;26,3
7526,86;0;0;0;0;28;29,7;25,1;26,2
7527,46;0;0;0;0;28;29,7;25,1;26,2
7528,06;0;0;0;0;28;29,7;25,1;26,2
7528,66;0;0;0;0;28;29,7;25,1;26,3
7529,26;0;0;0;0;28;29,7;25,1;26,2
7529,86;0;0;0;0;28;29,7;25,1;26,2
7530,46;0;0;0;0;28;29,7;25,1;26,2
7531,06;0;0;0;0;28;29,7;25,1;26,2
7531,66;0;0;0;0;28;29,7;25,1;26,2
7532,26;0;0;0;0;28;29,7;25,1;26,2
7532,86;0;0;0;0;28;29,7;25,1;26,3
7533,46;0;0;0;0;28;29,7;25,1;26,2
7534,06;0;0;0;0;28;29,7;25,1;26,3
7534,66;0;0;0;0;27,9;29,7;25,1;26,2
7535,26;0;0;0;0;28;29,6;25;26,3
7535,86;0;0;0;0;28;29,6;25,1;26,3
7536,46;0;0;0;0;28;29,7;25,1;26,3
7537,06;0;0;0;0;28;29,7;25,1;26,2
7537,66;0;0;0;0;28;29,7;25,1;26,2
7538,26;0;0;0;0;28;29,7;25,1;26,3
7538,86;0;0;0;0;28;29,7;25,1;26,2
7539,46;0;0;0;0;28;29,7;25,1;26,3
7540,06;0;0;0;0;28;29,7;25,1;26,2
7540,66;0;0;0;0;28;29,7;25,1;26,2
7541,26;0;0;0;0;28,1;29,7;25,1;26,2
7541,86;0;0;0;0;28;29,7;25,1;26,2
7542,46;0;0;0;0;28;29,7;25,1;26,2
7543,06;0;0;0;0;28;29,6;25;26,2
7543,66;0;0;0;0;28;29,6;25,1;26,2
7544,26;0;0;0;0;28;29,7;25,1;26,2
7544,86;0;0;0;0;28;29,7;25,1;26,2
7545,46;0;0;0;0;28;29,7;25,1;26,3
7546,06;0;0;0;0;28;29,7;25,1;26,2
7546,66;0;0;0;0;27,9;29,7;25,1;26,2
7547,26;0;0;0;0;28;29,6;25,1;26,3
7547,86;0;0;0;0;28;29,7;25,1;26,2
7548,46;0;0;0;0;28;29,7;25,1;26,2
7549,06;0;0;0;0;28;29,7;25,1;26,2
7549,66;0;0;0;0;27,9;29,7;25,1;26,2
7550,26;0;0;0;0;27,9;29,7;25,1;26,2
7550,86;0;0;0;0;27,9;29,6;25,1;26,2
7551,46;0;0;0;0;28;29,7;25,1;26,2
7552,06;0;0;0;0;28;29,7;25,1;26,2
7552,66;0;0;0;0;27,9;29,7;25,1;26,2
7553,26;0;0;0;0;28;29,7;25,1;26,3
7553,86;0;0;0;0;28;29,7;25,1;26,2
7554,46;0;0;0;0;28;29,7;25,1;26,2
7555,06;0;0;0;0;28;29,7;25,1;26,3
7555,66;0;0;0;0;27,9;29,7;25,1;26,2
7556,26;0;0;0;0;27,9;29,7;25,1;26,2
7556,86;0;0;0;0;28;29,7;25,1;26,2
7557,46;0;0;0;0;28;29,7;25,1;26,2
7558,06;0;0;0;0;28;29,6;25,1;26,3
7558,66;0;0;0;0;27,9;29,7;25,1;26,2
7559,26;0;0;0;0;27,9;29,7;25,1;26,3
7559,86;0;0;0;0;28;29,7;25,1;26,2
7560,46;0;0;0;0;28;29,6;25,1;26,3
7561,06;0;0;0;0;27,9;29,6;25;26,2
7561,66;0;0;0;0;27,9;29,6;25,1;26,3
7562,26;0;0;0;0;27,9;29,6;25,1;26,2
7562,86;0;0;0;0;28;29,7;25,1;26,2
7563,46;0;0;0;0;27,9;29,7;25,1;26,2
7564,06;0;0;0;0;27,9;29,7;25,1;26,2
7564,66;0;0;0;0;27,9;29,6;25,1;26,2
7565,26;0;0;0;0;28;29,6;25,1;26,2
7565,86;0;0;0;0;27,9;29,7;25,1;26,2
7566,46;0;0;0;0;28;29,6;25,1;26,2
7567,06;0;0;0;0;27,9;29,7;25,1;26,2
7567,66;0;0;0;0;27,9;29,6;25,1;26,2
7568,26;0;0;0;0;27,9;29,6;25,1;26,2
7568,86;0;0;0;0;28;29,6;25,1;26,2
7569,46;0;0;0;0;28;29,7;25,1;26,2
7570,06;0;0;0;0;27,9;29,7;25,1;26,2
7570,66;0;0;0;0;27,9;29,6;25,1;26,2
7571,26;0;0;0;0;27,9;29,7;25,1;26,2
7571,86;0;0;0;0;27,9;29,6;25,1;26,2
7572,46;0;0;0;0;27,9;29,6;25,1;26,2
7573,06;0;0;0;0;27,9;29,6;25,1;26,2
7573,66;0;0;0;0;27,9;29,6;25,1;26,2
7574,26;0;0;0;0;28;29,6;25;26,2
7574,86;0;0;0;0;28;29,6;25,1;26,3
7575,46;0;0;0;0;27,9;29,6;25,1;26,2
7576,06;0;0;0;0;27,9;29,6;25,1;26,2
7576,66;0;0;0;0;27,9;29,6;25,1;26,2
7577,26;0;0;0;0;27,9;29,6;25,1;26,2
7577,86;0;0;0;0;27,9;29,6;25,1;26,2
