tf;sp1;sp2;sp3;sp4;tc;cp1;cp2;cp3;cp4
392,966;40,6;41,2;42,5;24;388;40,9;38,5;37,9;31,8
393,966;40,6;41,2;42,4;24,1;389;40,9;38,5;37,8;31,9
394,966;40,6;41,1;42,3;24,1;390;41;38,4;37,8;31,9
395,966;40,7;41;42,5;24,1;391;41;38,5;37,8;31,9
396,966;40,6;40,9;42,5;24,1;392;41;38,5;37,8;31,9
397,966;40,4;41;42,5;24,1;393;40,9;38,5;37,9;31,9
398,966;40,6;41,2;42,5;24,1;394;40,9;38,5;37,8;31,9
399,966;40,7;41,1;42,5;24,1;395;41;38,5;37,8;31,8
400,966;40,7;41,2;42,3;24,1;396;40,9;38,5;37,8;31,9
401,966;40,6;41;42,3;24,1;397;41;38,5;37,8;31,9
402,966;40,5;41;42,3;24,1;398;40,9;38,5;37,8;31,9
403,966;40,5;40,9;42,4;24,1;399;41;38,5;37,8;31,9
404,966;40,6;40,9;42,2;24,1;400;41;38,5;37,8;31,9
405,966;40,5;41;42,2;24,1;401;41;38,5;37,8;31,9
406,966;40,4;41;42,1;24,1;402;41;38,5;37,8;31,9
407,966;40,5;41;42,1;24,1;403;41;38,4;37,8;31,9
408,966;40,6;41;42,1;24,1;404;41;38,6;37,9;31,9
409,966;40,5;40,8;42,1;24,1;405;41;38,5;37,9;31,9
410,966;40,5;40,8;42;24,1;406;40,9;38,5;37,8;31,9
411,966;40,6;40,6;42,1;24,1;407;40,9;38,5;37,8;31,9
412,966;40,4;40,7;42;24,1;408;40,9;38,5;37,9;31,9
413,966;40,3;40,6;41,9;24,1;409;40,9;38,5;37,9;31,8
414,966;40,4;40,6;41,8;24,1;410;40,9;38,5;37,8;31,8
415,966;40,4;40,4;41,9;24,1;411;40,9;38,5;37,9;31,9
416,966;40,3;40,4;41,9;24;412;40,9;38,6;37,9;31,9
417,966;40,3;40,3;41,7;24,2;413;40,9;38,6;37,9;31,9
418,966;40,3;40,4;41,8;24,1;414;40,9;38,5;37,9;31,9
419,966;40,3;40,4;41,7;24,1;415;40,9;38,5;37,9;31,9
420,966;40,4;40,5;41,7;24,1;416;40,9;38,5;37,9;31,9
421,966;40,2;40,6;41,7;24,1;417;40,9;38,5;37,8;31,9
422,966;40,2;40,7;41,6;24,1;418;40,9;38,5;37,9;31,9
423,966;40,2;40,7;41,6;24,1;419;40,9;38,5;37,9;31,9
424,966;40,3;40,8;41,6;24;420;40,9;38,5;37,9;31,9
425,966;40,2;40,8;41,6;24;421;40,9;38,6;38;31,8
426,966;40,2;40,7;41,6;24;422;40,9;38,6;37,9;31,9
427,966;40,2;40,7;41,5;24,1;423;40,9;38,5;38;31,9
428,966;40,2;40,7;41,5;24,1;424;40,9;38,5;37,9;31,8
429,966;40,2;40,6;41,5;24,1;425;40,9;38,5;38;31,8
430,966;40,2;40,6;41,5;24;426;40,9;38,5;38;31,9
431,966;40,1;40,5;41,4;24,1;427;40,9;38,5;38;31,9
432,966;40,1;40,4;41,4;24,1;428;40,9;38,5;38;31,9
433,966;40;40,4;41,4;24;429;40,8;38,6;38;31,8
434,966;40;40,4;41,4;24;430;40,9;38,5;38;31,9
435,966;40;40,6;41,5;24,1;431;40,9;38,5;38;31,9
436,966;40;40,5;41,3;24,1;432;40,9;38,6;38;31,9
437,966;40;40,6;41,3;24,1;433;40,9;38,5;38;31,9
438,966;39,9;40,6;41,2;24,1;434;40,8;38,5;38;31,9
439,966;39,9;40,5;41,3;24,1;435;40,9;38,6;38;31,9
440,966;39,8;40,6;41,2;24,1;436;40,8;38,5;38;31,9
441,966;39,9;40,4;41,2;24,1;437;40,9;38,5;38;31,8
442,966;39,9;40,4;41,3;24;438;40,8;38,6;38,1;31,9
443,966;39,9;40,2;41,2;24,1;439;40,8;38,5;38,1;31,9
444,966;39,9;40,4;41,2;24,1;440;40,8;38,5;38,1;31,8
445,966;39,8;40,4;41,2;24;441;40,9;38,5;38,1;31,9
446,966;39,9;40,4;41,2;24,2;442;40,9;38,5;38,1;31,9
447,966;39,8;40,5;41,2;24,1;443;40,9;38,5;38,1;31,9
448,966;39,9;40,5;41,2;24,1;444;40,9;38,5;38,1;31,9
449,966;39,9;40,4;41,1;24,1;445;40,9;38,5;38,1;31,9
450,966;39,9;40,5;41,1;24,1;446;40,9;38,5;38,1;31,9
451,966;39,6;40,7;41,2;24,1;447;40,8;38,6;38,1;31,9
452,966;39,8;40,7;41,2;24,1;448;40,9;38,5;38,1;31,9
453,966;39,8;40,7;41,1;24,1;449;40,9;38,5;38;31,9
455;39,7;40,7;41,2;24;450;40,9;38,6;38,1;31,9
456;39,7;40,7;41,2;24,1;451;40,9;38,5;38,1;31,9
457;39,6;40,5;41,1;24,1;452;40,9;38,5;38,1;31,9
458;39,9;40,4;41,2;24,1;453;40,8;38,6;38,1;31,9
459;39,9;40,5;41,2;24,1;454;40,9;38,5;38,1;31,9
460;39,8;40,3;41,2;24,1;455;40,9;38,5;38,1;31,9
461;39,6;40,4;41,1;24,1;456;40,9;38,6;38,1;31,9
462;39,7;40,3;41,1;24,1;457;40,9;38,6;38,1;31,9
463;39,8;40,2;41,1;24,1;458;40,9;38,5;38,1;31,8
464;39,9;40,1;41,1;24,1;459;40,9;38,6;38,1;31,9
465;39,9;40,2;41,1;24,2;460;40,9;38,5;38,1;31,9
466;39,8;40,4;41;24,2;461;40,9;38,6;38,1;31,9
467;39,8;40,4;41;24,1;462;40,9;38,6;38,1;31,8
468;39,8;40,4;41;24,1;463;40,9;38,5;38,1;31,9
469;39,8;40,1;41;24;464;40,9;38,6;38,1;31,9
470;39,9;40,3;41;24,1;465;40,8;38,6;38,1;31,9
471;39,9;40,2;41;24,1;466;40,9;38,6;38,1;31,9
472;39,8;40,2;41;24,1;467;40,8;38,6;38,1;31,9
473;39,6;40,1;40,9;24,1;468;40,9;38,6;38,1;31,9
474;39,7;40,2;40,9;24,1;469;40,8;38,6;38,1;31,9
475;39,7;40,2;40,9;24,1;470;40,8;38,6;38,1;31,9
476;39,7;40,1;40,9;24,1;471;40,8;38,6;38,1;31,9
477;39,8;40,3;40,9;24,1;472;40,8;38,6;38,1;31,9
478;39,6;40,1;40,9;24,1;473;40,8;38,6;38,1;31,9
479;39,5;40,1;40,9;24,1;474;40,9;38,6;38,1;31,9
480;39,3;40,2;40,7;24,1;475;40,8;38,6;38,1;31,9
481;39,4;40,2;40,8;24,1;476;40,8;38,6;38,1;31,9
482;39,5;40,3;40,7;24,1;477;40,8;38,6;38,2;31,9
483;39,3;40,1;40,8;24,1;478;40,8;38,6;38,2;31,9
484;39,3;40,1;40,8;24,1;479;40,8;38,6;38,2;31,9
485;39,3;40,1;40,7;24,1;480;40,8;38,6;38,1;31,9
486;39,3;40,1;40,6;24,1;481;40,8;38,7;38,1;31,9
487;39,4;40;40,6;24,1;482;40,8;38,6;38,2;31,9
488;39,5;39,8;40,7;24,1;483;40,8;38,6;38,1;31,9
489;39,4;39,9;40,6;24,1;484;40,9;38,6;38,1;31,9
490;39,5;39,9;40,7;24;485;40,8;38,6;38,1;31,9
491;39,4;40;40,6;24;486;40,8;38,6;38,1;31,9
492;39,4;39,9;40,6;24,1;487;40,8;38,6;38,2;31,9
493;39,5;39,9;40,6;24;488;40,8;38,6;38,2;31,9
494;39,4;39,8;40,5;24,1;489;40,8;38,6;38,2;31,9
495;39,5;39,8;40,5;24,1;490;40,8;38,7;38,2;31,9
496;39,7;39,8;40,6;24,1;491;40,8;38,6;38,1;31,9
497;39,6;39,8;40,5;24,1;492;40,8;38,6;38,2;31,9
498;39,5;39,9;40,5;24,1;493;40,8;38,7;38,2;31,9
499;39,5;39,9;40,4;24,1;494;40,8;38,6;38,2;31,8
500;39,5;39,9;40,4;24,1;495;40,8;38,7;38,2;31,9
501;39,5;39,9;40,4;24,1;496;40,8;38,6;38,2;31,9
502;39,4;39,8;40,4;24,1;497;40,8;38,6;38,2;31,9
503;39,4;39,6;40,4;24,1;498;40,8;38,7;38,2;31,9
504;39,4;39,7;40,4;24,1;499;40,8;38,6;38,2;31,9
505;39,4;39,7;40,4;24;500;40,8;38,7;38,2;31,9
506;39,4;39,8;40,3;24,1;501;40,8;38,6;38,2;31,9
507;39,3;39,7;40,4;24,1;502;40,8;38,6;38,2;31,9
508;39,2;39,6;40,3;24,1;503;40,8;38,6;38,2;31,9
509;39,3;39,8;40,3;24,1;504;40,8;38,6;38,1;31,9
510;39,3;39,7;40,4;24,1;505;40,8;38,7;38,2;31,9
511;39,3;39,6;40,3;24,1;506;40,8;38,6;38,2;31,9
512;39,2;39,6;40,3;24,1;507;40,8;38,7;38,2;31,9
513;39,3;39,6;40,4;24,1;508;40,8;38,6;38,2;31,9
514;39,3;39,6;40,4;24,1;509;40,8;38,7;38,2;31,9
515;39,4;39,7;40,3;24,2;510;40,8;38,7;38,2;31,9
516;39,3;39,6;40,3;24,1;511;40,8;38,6;38,2;31,9
517;39,3;39,6;40,3;24,1;512;40,8;38,7;38,2;31,9
518;39,3;39,6;40,4;24,1;513;40,8;38,7;38,2;31,9
519;39,3;39,5;40,3;24,1;514;40,8;38,7;38,2;31,9
520;39,3;39,6;40,3;24,1;515;40,8;38,6;38,2;31,9
521;39,2;39,6;40,2;24,1;516;40,8;38,7;38,2;31,9
522;39,2;39,5;40,3;24,1;517;40,8;38,7;38,2;31,9
523;39,2;39,5;40,2;24,1;518;40,8;38,6;38,2;31,9
524;39,2;39,6;40,2;24,1;519;40,8;38,7;38,2;31,9
525;39,2;39,6;40,1;24,1;520;40,8;38,6;38,2;31,9
526;39,1;39,4;40,2;24,1;521;40,8;38,6;38,2;31,9
527;39,1;39,6;40,2;24,1;522;40,8;38,7;38,2;31,9
528;39,1;39,5;40,1;24,1;523;40,8;38,7;38,3;31,9
529;39,1;39,5;40;24,1;524;40,9;38,6;38,2;31,9
530;39,3;39,5;40;24,1;525;40,9;38,7;38,3;31,9
531;39,2;39,6;40,1;24,1;526;40,9;38,6;38,2;31,9
532;39;39,5;40,1;24,1;527;40,8;38,6;38,3;31,9
533;39,2;39,4;40,2;24;528;40,8;38,7;38,3;31,9
534;39,2;39,5;40,2;24,1;529;40,8;38,6;38,3;31,9
535;45,9;50,9;45,3;43,7;530;40,8;38,7;38,3;31,9
537,133;39,4;39,4;40;24,2;531;40,8;38,7;38,3;31,9
538,133;39,4;39,4;40;24,2;532;40,8;38,6;38,2;31,9
539,133;39,2;39,4;40;24,1;533;40,8;38,7;38,2;31,9
540,133;39,2;39,4;40,1;24,2;534;40,8;38,6;38,3;31,9
541,133;39,2;39,5;40,1;24,1;535;40,8;38,7;38,3;31,9
542,133;39,2;39,5;40;24,2;536;40,8;38,7;38,3;31,9
543,133;39,2;39,5;39,9;24,1;537;40,8;38,6;38,2;31,9
544,133;39,3;39,5;39,9;24,1;538;40,8;38,6;38,2;31,9
545,133;39,2;39,4;39,9;24,2;539;40,8;38,7;38,3;31,9
546,133;39,3;39,4;40;24,1;540;40,8;38,6;38,3;31,9
547,133;39,2;39,3;39,9;24,2;541;40,8;38,7;38,3;31,9
548,133;39,1;39,2;39,9;24,2;542;40,8;38,7;38,3;31,9
549,133;39,1;39,3;39,9;24,2;543;40,8;38,7;38,2;31,9
550,133;39,1;39,3;39,8;24,1;544;40,8;38,7;38,3;31,9
551,133;39;39,3;39,9;24,2;545;40,8;38,7;38,3;31,9
552,133;39,1;39,2;39,9;24,2;546;40,8;38,6;38,2;31,9
553,133;39,1;39,4;39,9;24,2;547;40,8;38,6;38,3;31,9
554,133;39;39,2;39,9;24,2;548;40,8;38,6;38,2;31,9
555,133;39,1;39,3;39,8;24,2;549;40,8;38,7;38,3;31,9
556,133;39,1;39,4;39,8;24,2;550;40,8;38,7;38,3;31,9
557,133;39,1;39,4;39,9;24,2;551;40,7;38,6;38,3;31,9
558,133;39,3;39,2;39,9;24,2;552;40,7;38,7;38,3;31,9
559,133;39,2;39,3;39,8;24,2;553;40,8;38,7;38,2;31,9
560,133;39,2;39,2;39,8;24,2;554;40,8;38,6;38,3;31,9
561,133;39,2;39,2;39,9;24,2;555;40,7;38,7;38,3;31,9
562,133;39,2;39,2;39,8;24,1;556;40,8;38,6;38,3;31,9
563,133;39,2;39,1;39,8;24,2;557;40,7;38,7;38,3;31,9
564,133;39,1;39;39,8;24,2;558;40,8;38,7;38,3;31,9
565,133;39,1;39,1;39,9;24,1;559;40,8;38,7;38,3;31,9
566,133;39;39,2;39,8;24,2;560;40,7;38,6;38,3;31,9
567,133;39;39,2;39,7;24,1;561;40,8;38,7;38,3;31,9
568,133;39;39,1;39,8;24,2;562;40,7;38,7;38,3;31,9
569,133;39,1;39,1;39,9;24,2;563;40,7;38,6;38,3;31,9
570,133;39;39,3;39,7;24,1;564;40,8;38,7;38,3;31,9
571,133;39,1;39,2;39,8;24,1;565;40,8;38,6;38,3;31,9
572,133;38,9;39,1;39,7;24,1;566;40,7;38,7;38,3;31,9
573,133;38,9;39,2;39,7;24,1;567;40,7;38,7;38,3;31,9
574,133;39;39;39,7;24,1;568;40,8;38,6;38,3;31,9
575,133;38,9;39,1;39,6;24,1;569;40,7;38,6;38,3;31,9
576,133;38,9;39,1;39,7;24,1;570;40,7;38,7;38,3;31,9
577,133;39,1;39,2;39,6;24,1;571;40,8;38,7;38,3;31,9
578,133;39;39,3;39,7;24,2;572;40,7;38,7;38,3;31,9
579,133;39,1;39,2;39,6;24,2;573;40,7;38,7;38,3;31,9
580,133;38,9;39,3;39,6;24,2;574;40,7;38,7;38,3;31,9
581,133;38,8;39,3;39,6;24,2;575;40,7;38,7;38,3;31,9
582,133;38,8;39;39,5;24,2;576;40,7;38,6;38,3;31,9
583,133;39;39,1;39,6;24,2;577;40,7;38,7;38,3;31,9
584,133;39;39,1;39,6;24,2;578;40,7;38,7;38,3;32
585,133;39;39,1;39,6;24,1;579;40,7;38,7;38,3;31,9
586,133;38,8;39,1;39,6;24,2;580;40,7;38,7;38,4;31,9
587,133;38,9;39;39,5;24,2;581;40,7;38,7;38,3;31,9
588,133;39;38,9;39,5;24,2;582;40,7;38,7;38,3;31,9
589,133;39;38,9;39,4;24,2;583;40,7;38,7;38,3;31,9
590,133;38,9;38,8;39,4;24,2;584;40,7;38,7;38,4;31,9
591,133;38,7;38,7;39,5;24,1;585;40,7;38,7;38,3;31,9
592,133;38,7;38,7;39,5;24,2;586;40,7;38,7;38,3;31,9
593,133;38,6;38,8;39,4;24,2;587;40,7;38,7;38,3;31,9
594,133;38,7;38,8;39,5;24,2;588;40,7;38,7;38,3;31,9
595,133;38,7;38,7;39,6;24,2;589;40,7;38,7;38,3;32
596,133;38,8;38,7;39,5;24,2;590;40,8;38,7;38,3;31,9
597,133;38,8;38,8;39,5;24,2;591;40,7;38,7;38,3;31,9
598,133;38,9;38,8;39,5;24,2;592;40,7;38,7;38,3;31,9
599,133;38,8;38,8;39,4;24,2;593;40,7;38,6;38,4;32
600,133;38,8;38,8;39,4;24,2;594;40,7;38,7;38,3;32
601,133;38,7;38,7;39,4;24,2;595;40,8;38,7;38,3;31,9
602,133;38,7;38,9;39,4;24,2;596;40,7;38,7;38,3;32
603,133;38,7;39;39,5;24,2;597;40,7;38,7;38,4;31,9
604,133;38,7;39;39,4;24,2;598;40,8;38,7;38,3;31,9
605,133;38,7;38,9;39,4;24,2;599;40,7;38,7;38,3;31,9
606,133;38,7;38,9;39,4;24,2;600;40,7;38,7;38,3;31,9
607,133;38,7;38,8;39,3;24,2;601;40,7;38,7;38,3;31,9
608,133;38,7;38,9;39,3;24,2;602;40,7;38,7;38,4;32
609,133;38,6;38,9;39,3;24,2;603;40,7;38,7;38,3;31,9
610,133;38,6;38,9;39,2;24,2;604;40,7;38,8;38,3;31,9
611,133;38,6;38,9;39,3;24,2;605;40,7;38,7;38,4;31,9
612,133;38,6;38,9;39,2;24,2;606;40,7;38,7;38,3;31,9
613,133;38,5;38,9;39,1;24,2;607;40,7;38,7;38,3;32
614,133;38,6;38,9;39,3;24,2;608;40,6;38,7;38,3;32
615,133;38,6;38,9;39,2;24,2;609;40,6;38,7;38,3;31,9
616,133;38,6;38,8;39,2;24,2;610;40,7;38,7;38,3;32
617,133;38,6;39;39,2;24,2;611;40,7;38,7;38,4;32
618,133;38,5;38,9;39,2;24,2;612;40,6;38,7;38,3;31,9
619,133;38,6;38,9;39,2;24,2;613;40,7;38,7;38,3;31,9
620,133;38,6;38,9;39,2;24,2;614;40,6;38,7;38,3;32
621,133;38,7;38,9;39,2;24,2;615;40,6;38,7;38,4;31,9
622,133;38,6;38,8;39,2;24,2;616;40,7;38,7;38,4;32
623,133;38,5;38,8;39,1;24,2;617;40,7;38,7;38,4;31,9
624,133;38,5;39;39,1;24,2;618;40,7;38,7;38,4;32
625,133;38,5;38,9;39,1;24,2;619;40,6;38,7;38,4;32
626,133;38,6;38,9;39,2;24,3;620;40,7;38,7;38,4;32
627,133;38,6;38,9;39,3;24,2;621;40,6;38,7;38,4;32
628,133;38,6;38,9;39,2;24,2;622;40,6;38,7;38,4;32
629,133;38,6;38,7;39,2;24,3;623;40,7;38,7;38,4;32
630,133;38,5;38,7;39,2;24,2;624;40,6;38,7;38,4;31,9
631,133;38,5;38,7;39,2;24,2;625;40,7;38,7;38,4;32
632,133;38,4;38,5;39,2;24,2;626;40,6;38,7;38,4;32
633,133;38,4;38,4;39,2;24,2;627;40,6;38,7;38,4;32
634,133;38,3;38,5;39,2;24,2;628;40,7;38,7;38,4;32
635,133;38,4;38,6;39,2;24,2;629;40,7;38,7;38,4;32
636,133;38,4;38,6;39,2;24,2;630;40,6;38,7;38,4;32
637,133;38,5;38,6;39,2;24,2;631;40,7;38,7;38,4;32
638,133;38,4;38,7;39,1;24,3;632;40,6;38,7;38,4;32
639,133;38,4;38,7;39,1;24,2;633;40,6;38,7;38,3;32
640,133;38,4;38,5;39,1;24,2;634;40,7;38,7;38,4;32
641,133;38,4;38,5;39,1;24,2;635;40,7;38,7;38,4;32
642,133;38,5;38,6;39,1;24,2;636;40,6;38,7;38,4;32
643,133;38,5;38,7;39,1;24,3;637;40,6;38,7;38,4;32
644,133;38,4;38,6;39,1;24,2;638;40,7;38,8;38,4;32
645,133;38,4;38,5;39,1;24,3;639;40,6;38,8;38,4;32
646,133;38,5;38,6;39,1;24,3;640;40,6;38,7;38,4;32
647,133;38,4;38,6;39,1;24,2;641;40,6;38,7;38,4;32
648,133;38,5;38,6;39,1;24,3;642;40,7;38,7;38,4;32
649,133;38,5;38,5;39;24,3;643;40,6;38,7;38,4;32
650,133;38,4;38,5;39;24,3;644;40,6;38,7;38,4;32
651,133;38,5;38,5;38,9;24,2;645;40,6;38,7;38,4;32
652,133;38,4;38,5;39;24,2;646;40,6;38,7;38,4;32,1
653,133;38,4;38,5;39;24,3;647;40,6;38,7;38,4;32
654,133;38,4;38,5;39;24,2;648;40,6;38,8;38,4;32
655,133;38,4;38,5;39;24,2;649;40,6;38,7;38,4;32
656,133;38,4;38,5;39;24,3;650;40,7;38,7;38,4;32
657,166;38,5;38,4;39;24,3;651;40,6;38,7;38,4;32,1
658,166;38,5;38,4;39;24,3;652;40,6;38,7;38,4;32,1
659,166;38,3;38,4;39;24,2;653;40,6;38,7;38,4;32,1
660,166;38,4;38,4;39;24,2;654;40,6;38,7;38,4;32
661,166;38,3;38,4;39;24,2;655;40,6;38,8;38,4;32,1
662,166;38,2;38,6;39;24,4;656;40,6;38,8;38,4;32,1
663,166;38,1;38,5;39;24,3;657;40,6;38,7;38,4;32
664,166;38,1;38,5;39;24,3;658;40,6;38,7;38,5;32,1
665,166;38,1;38,5;39;24,3;659;40,5;38,8;38,4;32,1
666,166;38,1;38,4;38,9;24,3;660;40,6;38,7;38,5;32,1
667,166;38,2;38,4;38,9;24,3;661;40,6;38,7;38,5;32,1
668,166;38,2;38,4;38,9;24,3;662;40,6;38,8;38,5;32,1
669,166;38,2;38,4;38,9;24,3;663;40,6;38,8;38,5;32,1
670,166;38,1;38,3;38,9;24,2;664;40,6;38,8;38,4;32,1
671,166;38,1;38,2;38,9;24,2;665;40,6;38,8;38,5;32,1
672,166;38,2;38,2;38,8;24,1;666;40,6;38,8;38,4;32,1
673,166;38,1;38,3;38,9;24,1;667;40,6;38,8;38,5;32,2
674,166;38,2;38,4;38,9;24,2;668;40,6;38,8;38,5;32,2
675,166;38,1;38,4;38,9;24,1;669;40,6;38,8;38,4;32,2
676,166;38,2;38,4;38,9;24,1;670;40,6;38,8;38,4;32,2
677,166;38,2;38,5;38,8;24,1;671;40,7;38,9;38,2;32,3
678,166;38,1;38,4;38,8;24,2;672;40,7;38,8;38,2;32,3
679,166;38;38,4;38,8;24,2;673;40,7;38,8;38,3;32,2
680,166;38,2;38,4;38,9;24,3;674;40,7;38,8;38,2;32,3
681,166;38,1;38,4;38,8;24,4;675;40,7;38,8;38,2;32,3
682,166;38,1;38,2;38,8;24,3;676;40,7;38,9;38,2;32,3
683,166;38,1;38,2;38,8;24,3;677;40,7;38,9;38,2;32,2
684,166;38,2;38,3;38,7;24,3;678;40,7;38,8;38,2;32,3
685,166;38,2;38,2;38,8;24,3;679;40,6;38,8;38,3;32,2
686,166;38,2;38,2;38,7;24,3;680;40,6;38,9;38,3;32,2
687,166;38,3;38,2;38,8;24,3;681;40,6;38,9;38,4;32,3
688,166;38,2;38,2;38,8;24,3;682;40,6;38,8;38,4;32,3
689,166;38,1;38,2;38,7;24,3;683;40,5;38,8;38,4;32,3
690,166;38,1;38,2;38,7;24,2;684;40,6;38,8;38,4;32,3
691,166;38,1;38,3;38,7;24,3;685;40,6;38,8;38,4;32,3
692,166;38,1;38,3;38,7;24,3;686;40,6;38,8;38,4;32,3
693,166;38,2;38,4;38,7;24,3;687;40,6;38,8;38,4;32,3
694,166;38,3;38,3;38,7;24,3;688;40,6;38,8;38,4;32,3
695,166;38,2;38,4;38,7;24,3;689;40,6;38,8;38,4;32,3
696,166;38,1;38,3;38,7;24,3;690;40,6;38,9;38,4;32,3
697,166;38;38,3;38,7;24,3;691;40,6;38,8;38,4;32,3
698,166;38,1;38,2;38,7;24,4;692;40,5;38,8;38,4;32,3
699,166;38,1;38,2;38,7;24,4;693;40,6;38,8;38,4;32,4
700,166;38,1;38,1;38,7;24,4;694;40,6;38,8;38,4;32,4
701,166;38;38,2;38,7;24,4;695;40,6;38,9;38,4;32,4
702,166;38,1;38;38,6;24,4;696;40,6;38,8;38,4;32,3
703,166;48,5;53,4;47,9;46,3;697;40,6;38,8;38,4;32,4
705,266;38,2;38,1;38,7;24,5;698;40,5;38,8;38,4;32,3
706,266;38,2;38,2;38,7;24,5;699;40,6;38,8;38,4;32,4
707,266;38,1;38,1;38,7;24,4;700;40,6;38,8;38,4;32,4
708,266;38,1;38;38,8;24,5;701;40,6;38,8;38,4;32,4
709,266;38,1;38,1;38,8;24,5;702;40,6;38,8;38,4;32,4
710,266;38,1;38,2;38,8;24,5;703;40,5;38,9;38,4;32,4
711,266;38;38,3;38,7;24,5;704;40,6;38,8;38,4;32,4
712,266;38,1;38,2;38,6;24,5;705;40,6;38,8;38,4;32,4
713,266;38;38,2;38,7;24,5;706;40,6;38,8;38,4;32,5
714,266;38;38,1;38,6;24,5;707;40,6;38,9;38,5;32,4
715,266;38;38,2;38,5;24,4;708;40,6;38,8;38,5;32,5
716,266;38,1;38,1;38,4;24,5;709;40,6;38,8;38,4;32,5
717,266;38,1;38,2;38,3;24,5;710;40,5;38,8;38,4;32,4
718,266;38,1;38,2;38,5;24,5;711;40,6;38,8;38,4;32,5
719,266;38,1;38;38,5;24,5;712;40,5;38,8;38,4;32,5
720,266;38;38,1;38,6;24,5;713;40,6;38,8;38,5;32,5
721,266;38;38,1;38,5;24,5;714;40,6;38,8;38,4;32,5
722,266;37,9;38,1;38,5;24,6;715;40,6;38,8;38,4;32,6
723,266;38;38;38,5;24,6;716;40,5;38,9;38,4;32,5
724,266;37,9;38,1;38,5;24,6;717;40,6;38,9;38,4;32,6
725,266;38;38;38,5;24,5;718;40,6;39;38,2;32,7
726,266;38,1;38;38,5;24,5;719;40,5;39,2;38,2;32,7
727,266;38;38,1;38,4;24,5;720;40,6;39,3;37,9;32,6
728,266;38,1;38;38,4;24,5;721;40,6;39;38,3;32,6
729,266;38;38;38,3;24,5;722;40,5;38,9;38,3;32,6
730,266;38,2;38,1;38,4;24,6;723;40,6;38,9;38,4;32,6
731,266;38;38,1;38,4;24,6;724;40,6;38,9;38,4;32,6
732,266;38,1;38,1;38,4;24,6;725;40,6;38,9;38,4;32,6
733,266;38,1;38;38,4;24,6;726;40,6;39,1;38,3;32,6
734,266;38,1;38;38,4;24,6;727;40,6;39,1;38;32,7
735,266;38;38;38,3;24,6;728;40,5;39,1;38,2;32,7
736,266;38;38;38,2;24,6;729;40,6;39,1;38,2;32,7
737,266;38;37,9;38,2;24,6;730;40,6;39,1;38,2;32,7
738,266;38;38;38,3;24,6;731;40,6;39,2;38,2;32,7
739,266;37,9;38;38,3;24,6;732;40,6;39,1;38,3;32,7
740,266;37,8;37,9;38,3;24,6;733;40,6;39;38,3;32,7
741,266;37,9;37,9;38,3;24,5;734;40,5;39;38,4;32,7
742,266;37,9;37,8;38,4;24,6;735;40,6;38,9;38,4;32,7
743,266;37,8;37,8;38,3;24,6;736;40,6;38,9;38,4;32,7
744,266;37,7;37,7;38,3;24,7;737;40,6;38,9;38,4;32,8
745,266;37,8;37,8;38,3;24,6;738;40,5;38,9;38,5;32,7
746,266;37,7;37,8;38,3;24,6;739;40,5;38,9;38,5;32,7
747,266;37,9;37,8;38,2;24,7;740;40,5;38,9;38,5;32,8
748,266;37,8;37,9;38,2;24,7;741;40,5;38,9;38,5;32,7
749,266;37,7;37,8;38,2;24,6;742;40,5;38,9;38,5;32,8
750,266;37,8;37,8;38,3;24,7;743;40,5;38,9;38,5;32,8
751,266;37,8;37,8;38,2;24,7;744;40,5;38,9;38,5;32,8
752,266;37,9;37,9;38,1;24,7;745;40,5;38,9;38,5;32,9
753,266;37,8;37,9;38,2;24,7;746;40,5;38,9;38,4;32,8
754,266;37,8;37,8;38,3;24,7;747;40,5;38,9;38,5;32,9
755,266;37,7;37,9;38,3;24,7;748;40,5;38,9;38,5;32,9
756,266;37,7;37,8;38,2;24,8;749;40,5;38,9;38,5;32,9
757,266;37,8;37,8;38,2;24,7;750;40,5;39;38,5;32,9
758,266;37,8;37,8;38,2;24,7;751;40,5;39;38,5;32,9
759,266;37,8;37,9;38,2;24,8;752;40,5;39;38,5;32,9
760,266;37,8;37,8;38,2;24,7;753;40,5;38,9;38,5;32,9
761,266;37,7;37,8;38,2;24,7;754;40,5;38,9;38,5;33
762,266;37,6;37,8;38,1;24,8;755;40,5;39;38,5;33
763,266;37,7;37,8;38,1;24,8;756;40,5;39;38,5;33
764,266;37,8;37,8;38,1;24,8;757;40,6;39;38,5;33
765,266;37,8;37,6;38;24,8;758;40,5;38,9;38,5;33
766,266;37,8;37,6;37,9;24,8;759;40,5;38,9;38,5;33
767,266;37,8;37,7;37,9;24,8;760;40,5;39;38,5;33
768,266;37,7;37,7;37,9;24,8;761;40,5;38,9;38,5;33
769,266;37,8;37,7;37,9;24,7;762;40,5;38,9;38,5;33
770,266;37,7;37,7;37,9;24,7;763;40,5;38,9;38,5;33,1
771,266;37,6;37,7;37,8;24,8;764;40,5;38,9;38,5;33
772,266;37,6;37,7;37,9;24,8;765;40,5;39;38,5;33,1
773,266;37,5;37,7;37,8;24,9;766;40,5;38,9;38,5;33,1
774,266;37,5;37,7;37,9;24,8;767;40,5;38,9;38,5;33,1
775,266;37,6;37,6;38;24,8;768;40,5;38,9;38,5;33,1
776,266;37,6;37,7;37,9;24,9;769;40,5;38,9;38,5;33,1
777,266;37,7;37,7;37,9;24,9;770;40,5;39;38,6;33,1
