FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9
226;78040;0,034802665;0,006509482;0,006125064;0,016260892;0,102306509;0,438941568;0,395053819;0;0
227;78088;0,033154902;0,006505481;0,006287778;0,016673497;0,104932896;0,451426596;0,381018851;0;0
228;78342;0,034170687;0,006573741;0,006152511;0,016925787;0,105792551;0,463072171;0,367312553;0;0
229;78599;0,035102228;0,006641306;0,006056057;0,016895889;0,105306683;0,461239965;0,368757872;0;0
230;78732;0,034484073;0,006960321;0,005868008;0,01766753;0,107440431;0,479271453;0,348308185;0;0
231;79003;0,035492323;0,007138969;0,005961799;0,017720846;0,108565498;0,477209726;0,347910839;0;0
232;79050;0,034142948;0,007134725;0,005945604;0,018507274;0,110474383;0,486388362;0,337406705;0;0
233;79240;0,034578496;0,007029278;0,006183746;0,018639576;0,111206461;0,5;0,322362443;0;0
234;79476;0,035457245;0,007008405;0,006203131;0,0191756;0,11187025;0,502151593;0,318133776;0;0
235;79611;0,035057969;0,007147254;0,006305661;0,018979789;0,113426537;0,50699024;0,31209255;0;0
